"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2011","Euro area (19 countries)","Current prices, million euro","Taxes on production and imports less subsidies","1,077,249.8",""
"2011","Euro area (19 countries)","Current prices, million euro","Taxes on production and imports",":",""
"2011","Euro area (19 countries)","Current prices, million euro","Subsidies",":",""
"2011","Euro area (19 countries)","Current prices, million euro","Taxes less subsidies on products","991,015.1",""
"2011","Euro area (19 countries)","Current prices, million euro","Taxes on products",":",""
"2011","Euro area (19 countries)","Current prices, million euro","Subsidies on products",":",""
"2011","Euro area (19 countries)","Current prices, million euro","Statistical discrepancy (production approach)",":",""
"2011","Euro area (19 countries)","Current prices, million euro","Statistical discrepancy (expenditure approach)",":",""
"2011","Euro area (19 countries)","Current prices, million euro","Statistical discrepancy (income approach)",":",""
"2011","Euro area (19 countries)","Current prices, million euro","Final consumption expenditure and gross capital formation","9,654,024.9",""
"2011","Euro area (19 countries)","Current prices, million euro","Final consumption expenditure, gross capital formation and exports of goods and services","13,771,660.3",""
"2011","Euro area (12 countries)","Current prices, million euro","Gross domestic product at market prices","9,603,364.1",""
"2011","Euro area (12 countries)","Current prices, million euro","Value added, gross","8,634,296.2",""
"2011","Euro area (12 countries)","Current prices, million euro","Final consumption expenditure","7,390,671.1",""
"2011","Euro area (12 countries)","Current prices, million euro","Final consumption expenditure of general government","2,019,715.0",""
"2011","Euro area (12 countries)","Current prices, million euro","Individual consumption expenditure of general government","1,260,412.4",""
"2011","Euro area (12 countries)","Current prices, million euro","Collective consumption expenditure of general government","759,302.6",""
"2011","Euro area (12 countries)","Current prices, million euro","Household and NPISH final consumption expenditure","5,370,956.1",""
"2011","Euro area (12 countries)","Current prices, million euro","Final consumption expenditure of households","5,237,641.9",""
"2011","Euro area (12 countries)","Current prices, million euro","Final consumption expenditure of NPISH","133,314.3",""
"2011","Euro area (12 countries)","Current prices, million euro","Actual individual consumption","6,631,368.5",""
"2011","Euro area (12 countries)","Current prices, million euro","Gross capital formation","2,059,894.8",""
"2011","Euro area (12 countries)","Current prices, million euro","Gross fixed capital formation","1,992,312.9",""
"2011","Euro area (12 countries)","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","67,581.9",""
"2011","Euro area (12 countries)","Current prices, million euro","Changes in inventories",":",""
"2011","Euro area (12 countries)","Current prices, million euro","Acquisitions less disposals of valuables",":",""
"2011","Euro area (12 countries)","Current prices, million euro","Exports of goods and services","3,960,635.9",""
"2011","Euro area (12 countries)","Current prices, million euro","Exports of goods","3,026,514.4",""
"2011","Euro area (12 countries)","Current prices, million euro","Exports of services","934,121.5",""
"2011","Euro area (12 countries)","Current prices, million euro","Imports of goods and services","3,807,837.7",""
"2011","Euro area (12 countries)","Current prices, million euro","Imports of goods","2,936,003.1",""
"2011","Euro area (12 countries)","Current prices, million euro","Imports of services","871,834.6",""
"2011","Euro area (12 countries)","Current prices, million euro","External balance of goods and services","152,798.2",""
"2011","Euro area (12 countries)","Current prices, million euro","External balance - Goods","90,511.3",""
"2011","Euro area (12 countries)","Current prices, million euro","External balance - Services","62,286.9",""
"2011","Euro area (12 countries)","Current prices, million euro","Compensation of employees","4,585,206.7",""
"2011","Euro area (12 countries)","Current prices, million euro","Wages and salaries","3,550,369.5",""
"2011","Euro area (12 countries)","Current prices, million euro","Employers' social contributions","1,034,837.2",""
"2011","Euro area (12 countries)","Current prices, million euro","Operating surplus and mixed income, gross","3,962,733.8",""
"2011","Euro area (12 countries)","Current prices, million euro","Taxes on production and imports less subsidies","1,055,423.7",""
"2011","Euro area (12 countries)","Current prices, million euro","Taxes on production and imports",":",""
"2011","Euro area (12 countries)","Current prices, million euro","Subsidies",":",""
"2011","Euro area (12 countries)","Current prices, million euro","Taxes less subsidies on products","969,067.9",""
"2011","Euro area (12 countries)","Current prices, million euro","Taxes on products",":",""
"2011","Euro area (12 countries)","Current prices, million euro","Subsidies on products",":",""
"2011","Euro area (12 countries)","Current prices, million euro","Statistical discrepancy (production approach)",":",""
"2011","Euro area (12 countries)","Current prices, million euro","Statistical discrepancy (expenditure approach)",":",""
"2011","Euro area (12 countries)","Current prices, million euro","Statistical discrepancy (income approach)",":",""
"2011","Euro area (12 countries)","Current prices, million euro","Final consumption expenditure and gross capital formation","9,450,565.9",""
"2011","Euro area (12 countries)","Current prices, million euro","Final consumption expenditure, gross capital formation and exports of goods and services","13,411,201.8",""
"2011","Belgium","Current prices, million euro","Gross domestic product at market prices","379,106.3",""
"2011","Belgium","Current prices, million euro","Value added, gross","339,644.3",""
"2011","Belgium","Current prices, million euro","Final consumption expenditure","286,196.7",""
"2011","Belgium","Current prices, million euro","Final consumption expenditure of general government","90,127.5",""
"2011","Belgium","Current prices, million euro","Individual consumption expenditure of general government","57,777.0",""
"2011","Belgium","Current prices, million euro","Collective consumption expenditure of general government","32,351.0",""
"2011","Belgium","Current prices, million euro","Household and NPISH final consumption expenditure","196,069.2",""
"2011","Belgium","Current prices, million euro","Final consumption expenditure of households","191,259.7",""
"2011","Belgium","Current prices, million euro","Final consumption expenditure of NPISH","4,809.5",""
"2011","Belgium","Current prices, million euro","Actual individual consumption","253,846.0",""
"2011","Belgium","Current prices, million euro","Gross capital formation","90,948.0",""
"2011","Belgium","Current prices, million euro","Gross fixed capital formation","85,609.4",""
"2011","Belgium","Current prices, million euro","Changes in inventories and acquisitions less disposals of valuables","5,338.6",""
"2011","Belgium","Current prices, million euro","Changes in inventories","5,231.7",""
"2011","Belgium","Current prices, million euro","Acquisitions less disposals of valuables","106.9",""
"2011","Belgium","Current prices, million euro","Exports of goods and services","309,485.5",""
"2011","Belgium","Current prices, million euro","Exports of goods","233,476.6",""
"2011","Belgium","Current prices, million euro","Exports of services","76,008.9",""
"2011","Belgium","Current prices, million euro","Imports of goods and services","307,523.9",""
"2011","Belgium","Current prices, million euro","Imports of goods","239,184.0",""
"2011","Belgium","Current prices, million euro","Imports of services","68,339.9",""
"2011","Belgium","Current prices, million euro","External balance of goods and services","1,961.6",""
"2011","Belgium","Current prices, million euro","External balance - Goods","-5,707.4",""
"2011","Belgium","Current prices, million euro","External balance - Services","7,669.0",""
"2011","Belgium","Current prices, million euro","Compensation of employees","191,626.1",""
"2011","Belgium","Current prices, million euro","Wages and salaries","138,888.9",""
"2011","Belgium","Current prices, million euro","Employers' social contributions","52,737.2",""
"2011","Belgium","Current prices, million euro","Operating surplus and mixed income, gross","151,953.2",""
"2011","Belgium","Current prices, million euro","Taxes on production and imports less subsidies","35,527.0",""
"2011","Belgium","Current prices, million euro","Taxes on production and imports","49,523.7",""
